id;source;created_date;is_retweet;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
17000;twitter;1/31/18 4:20;TRUE;;"RT @RVAwonk: During a 90 minute #SOTU speech, Trump never even acknowledged the existence of the #MeToo movement. 

It's almost like there'…";en;SOTU, MeToo;;;;;;1/3/17 3:36;meatzann;Rosie;#1.Animal lover. #2. Trump hater. Klutzy and Classy. In that order.;10756;False;151;475;2044;0;;0;True;True;False;english;"rt @rvawonk: during a 90 minute #sotu speech, trump never even acknowledged the existence of the #metoo movement. 

it is almost like there'…";"  during a 90 minute  speech, trump never even acknowledged the existence of the  movement. 

it is almost like there'…";90 minute speech , trump never even acknowledged existence movement . almost like there'… ;"[('90', 'CD'), ('minute', 'NN'), ('speech', 'NN'), (',', ','), ('trump', 'VBP'), ('never', 'RB'), ('even', 'RB'), ('acknowledged', 'VBD'), ('existence', 'NN'), ('movement', 'NN'), ('.', '.'), ('almost', 'RB'), ('like', 'IN'), (""there'…"", 'NN')]";90 minut speech , trump never even acknowledg exist movement . almost like there'…;90 minute speech , trump never even acknowledge existence movement . almost like there'…
17001;twitter;1/31/18 4:20;TRUE;;"RT @CBSNews: For many lawmakers, the act of inviting a guest to the State of the Union can also function as a political statement; on Tuesd…";en;;;  Salt Lake City, Utah 84104;;;;11/2/13 22:25;UncleSam_1776;Samuel Wilson;The U.S. Constitution established America’s national government and fundamental laws, and guaranteed certain basic rights for its citizens.;46294;False;597;1653;33;0;https://t.co/VMxYxZqo53;2;False;False;True;english;"rt @cbsnews: for many lawmakers, the act of inviting a guest to the state of the union can also function as a political statement; on tuesd…";"  for many lawmakers, the act of inviting a guest to the state of the union can also function as a political statement; on tuesd…";"many lawmakers , act inviting guest state union also function political statement ; tuesd… ";"[('many', 'JJ'), ('lawmakers', 'NNS'), (',', ','), ('act', 'NN'), ('inviting', 'VBG'), ('guest', 'JJS'), ('state', 'NN'), ('union', 'NN'), ('also', 'RB'), ('function', 'JJ'), ('political', 'JJ'), ('statement', 'NN'), (';', ':'), ('tuesd…', 'CC')]";"mani lawmak , act invit guest state union also function polit statement ; tuesd…";"many lawmaker , act invite guest state union also function political statement ; tuesd…"
17003;twitter;1/31/18 4:20;FALSE;Misia Rubiela, si le contara.. eso yo dije que sí pero después vote que no.. jumm yo creo que me va tocar unirme al #metoo porque me sentí abusado mi señora.. @augustoreyes https://t.co/VdpoAszFdh;;es;metoo;augustoreyes;Bogotá, D.C., Colombia;;;;4/27/09 17:47;FelipePoveda;Felipe Poveda;Lector, fotógrafo, aprendiz de escritor.  Acá se habla de la narrativa del común, de política, de costumbrismo e identidad latinoamericana.;33958;False;4140;4176;0;4;;47;False;False;True;spanish;misia rubiela, si le contara.. eso yo dije que sí pero después vote que no.. jumm yo creo que me va tocar unirme al #metoo porque me sentí abusado mi señora.. @augustoreyes https://t.co/vdpoaszfdh;misia rubiela, si le contara.. eso yo dije que sí pero después vote que no.. jumm yo creo que me va tocar unirme al  porque me sentí abusado mi señora..  ;misia rubiela , si contara.. dije después vote no.. jumm creo va tocar unirme sentí abusado señora.. ;[('misia', 'NN'), ('rubiela', 'NN'), (',', ','), ('si', 'JJ'), ('contara..', 'NN'), ('dije', 'NN'), ('después', 'JJ'), ('vote', 'NN'), ('no..', 'IN'), ('jumm', 'NN'), ('creo', 'NN'), ('va', 'NN'), ('tocar', 'NN'), ('unirme', 'JJ'), ('sentí', 'NN'), ('abusado', 'NN'), ('señora..', 'NN')];misia rubiela , si contara.. dije despué vote no.. jumm creo va tocar unirm sentí abusado señora..;misia rubiela , si contara.. dije después vote no.. jumm creo va tocar unirme sentí abusado señora..
17005;twitter;1/31/18 4:20;TRUE;;RT @TODAYshow: Members of Congress wear black in support of the #MeToo movement. #SOTU  (Photo via Getty Images) https://t.co/WOpCIQ3vbI;en;MeToo, SOTU;;;;;;9/30/14 22:54;KimberlyAnnHolm;Kimberly Holm;University of Oregon | SOJC | Public Relations;70;False;50;231;262;0;;0;False;False;False;english;rt @todayshow: members of congress wear black in support of the #metoo movement. #sotu  (photo via getty images) https://t.co/wopciq3vbi;  members of congress wear black in suppo of the  movement.   (photo via getty images) ;members congress wear black suppo movement . ( photo via getty images ) ;[('members', 'NNS'), ('congress', 'VBP'), ('wear', 'JJ'), ('black', 'JJ'), ('suppo', 'NN'), ('movement', 'NN'), ('.', '.'), ('(', '('), ('photo', 'JJ'), ('via', 'IN'), ('getty', 'JJ'), ('images', 'NNS'), (')', ')')];member congress wear black suppo movement . ( photo via getti imag );member congress wear black suppo movement . ( photo via getty image )
17006;twitter;1/31/18 4:20;TRUE;;"RT @RVAwonk: During a 90 minute #SOTU speech, Trump never even acknowledged the existence of the #MeToo movement. 

It's almost like there'…";en;SOTU, MeToo;;;;;;8/16/17 13:17;SpiceMelange1;SpiceySpice;"'I doth moved upon her like a female canine.'                 

             -Her Majesty, Dame Madam tRump.";10781;False;512;545;2044;0;;7;True;False;False;english;"rt @rvawonk: during a 90 minute #sotu speech, trump never even acknowledged the existence of the #metoo movement. 

it is almost like there'…";"  during a 90 minute  speech, trump never even acknowledged the existence of the  movement. 

it is almost like there'…";90 minute speech , trump never even acknowledged existence movement . almost like there'… ;"[('90', 'CD'), ('minute', 'NN'), ('speech', 'NN'), (',', ','), ('trump', 'VBP'), ('never', 'RB'), ('even', 'RB'), ('acknowledged', 'VBD'), ('existence', 'NN'), ('movement', 'NN'), ('.', '.'), ('almost', 'RB'), ('like', 'IN'), (""there'…"", 'NN')]";90 minut speech , trump never even acknowledg exist movement . almost like there'…;90 minute speech , trump never even acknowledge existence movement . almost like there'…
17007;twitter;1/31/18 4:20;TRUE;;RT @scottwongDC: You normally see bright, colorful outfits at #SOTU. But tonight, Dem women wearing black in solidarity with #MeToo movemen…;en;SOTU, MeToo;;In a sinking town;;;;8/29/12 16:46;Natacha_jess;Nat;In the midst of our lives, we must find the magic that makes our souls soar 🧸;9447;False;473;1277;168;0;;0;False;False;True;english;rt @scottwongdc: you normally see bright, colorful outfits at #sotu. but tonight, dem women wearing black in solidarity with #metoo movemen…;  you normally see bright, colorful outfits at  but tonight, dem women wearing black in solidarity with  movemen…;normally see bright , colorful outfits tonight , dem women wearing black solidarity movemen… ;[('normally', 'RB'), ('see', 'VB'), ('bright', 'JJ'), (',', ','), ('colorful', 'JJ'), ('outfits', 'NNS'), ('tonight', 'NN'), (',', ','), ('dem', 'JJ'), ('women', 'NNS'), ('wearing', 'VBG'), ('black', 'JJ'), ('solidarity', 'NN'), ('movemen…', 'NN')];normal see bright , color outfit tonight , dem women wear black solidar movemen…;normally see bright , colorful outfit tonight , dem woman wear black solidarity movemen…
17009;twitter;1/31/18 4:18;TRUE;;RT @RVAwonk: Unlike Trump's #SOTU speech, the Democratic response delivered by Joe Kennedy gave a nod to both the #MeToo and #BlackLivesMat…;en;SOTU, MeToo;;;;;;7/6/09 19:12;CallMeTwoArrow;AT;*whispers* Fidelio;17248;False;383;764;1181;0;;7;False;False;False;english;rt @rvawonk: unlike trump's #sotu speech, the democratic response delivered by joe kennedy gave a nod to both the #metoo and #blacklivesmat…;  unlike trump's  speech, the democratic response delivered by joe kennedy gave a nod to both the  and ;unlike trump 's speech , democratic response delivered joe kennedy gave nod ;"[('unlike', 'IN'), ('trump', 'NN'), (""'s"", 'POS'), ('speech', 'NN'), (',', ','), ('democratic', 'JJ'), ('response', 'NN'), ('delivered', 'VBD'), ('joe', 'JJ'), ('kennedy', 'NN'), ('gave', 'VBD'), ('nod', 'NNS')]";unlik trump 's speech , democrat respons deliv joe kennedi gave nod;unlike trump 's speech , democratic response deliver joe kennedy give nod
17010;twitter;1/31/18 4:18;TRUE;;RT @Yamiche: The Democrats pulled out a Kennedy speaking Spanish, talking about #MeToo and #BlackLivesMatter, and who is young. These midte…;en;MeToo, BlackLivesMatter;;;;;;11/10/17 3:55;PamelaHollinge4;Pamela Hollinger;64 years young, Irish,German Norwegian mixed breed. Unhappy about Trump. Dog lover;35489;False;222;142;1489;0;;1;True;True;True;english;rt @yamiche: the democrats pulled out a kennedy speaking spanish, talking about #metoo and #blacklivesmatter, and who is young. these midte…;  the democrats pulled out a kennedy speaking spanish, talking about  and  and who is young. these midte…;democrats pulled kennedy speaking spanish , talking young . midte… ;[('democrats', 'NNS'), ('pulled', 'VBD'), ('kennedy', 'RP'), ('speaking', 'VBG'), ('spanish', 'JJ'), (',', ','), ('talking', 'VBG'), ('young', 'JJ'), ('.', '.'), ('midte…', 'NN')];democrat pull kennedi speak spanish , talk young . midte…;democrat pull kennedy speak spanish , talk young . midte…
17011;twitter;1/31/18 4:18;TRUE;;RT @pretareporter: Women in Black: Congressional Democrats make powerful statement for #MeToo movement: https://t.co/SmdAv9MhJE https://t.c…;en;MeToo;;On Jupiter With Skyleigh;;;;7/21/11 4:12;macymolecules;macy ☾;love & be loved 🏳️‍🌈 unt;55772;False;1943;1494;334;0;https://t.co/s65vYM3KgY;20;False;False;True;english;rt @pretareporter: women in black: congressional democrats make powerful statement for #metoo movement: https://t.co/smdav9mhje https://t.c…;  women in black: congressional democrats make powerful statement for  movement:  ;women black : congressional democrats make powerful statement movement : ;[('women', 'NNS'), ('black', 'JJ'), (':', ':'), ('congressional', 'JJ'), ('democrats', 'NNS'), ('make', 'VBP'), ('powerful', 'JJ'), ('statement', 'NN'), ('movement', 'NN'), (':', ':')];women black : congression democrat make power statement movement :;woman black : congressional democrat make powerful statement movement :
17012;twitter;1/31/18 4:18;FALSE;@AprilDRyan @FLOTUS @realDonaldTrump I was thinking about the #MeToo and #TimesUp when I saw the white.;;en;MeToo, TimesUp;AprilDRyan,FLOTUS,realDonaldTrump;Windsor, Ontario;;;;5/10/16 1:09;LisaLum61;Lisa Lum;Retired appeals resolution officer who continues to fight for social justice.;11858;False;402;411;0;0;;5;True;False;True;english;@aprildryan @flotus @realdonaldtrump i was thinking about the #metoo and #timesup when i saw the white.;   i was thinking about the  and  when i saw the white.;thinking saw white . ;[('thinking', 'VBG'), ('saw', 'VBD'), ('white', 'JJ'), ('.', '.')];think saw white .;think saw white .
