created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-03-19 18:37:18;False;It's tough to feel good about people still needing to ask for the definition of sexual harassment. #WorkHuman #MeToo;;en;'WorkHuman', 'MeToo';nan;;Nashville, TN;;;2014-07-30 21:21:27;tgweeded;Talia Edmundson;People Enthusiast | HR Nerd | Scotch | Lover of Parties with a Theme | Cigars | Advocate for Great Ideas | Tell your dog I said hi!;3019;False;726;232;1;3;;66;True;False;False;english;It's tough to feel good about people still needing to ask for the definition of sexual harassment. #WorkHuman #MeToo;it's tough to feel good about people still needing to ask for the definition of sexual harassment.  ;'s tough feel good people still needing ask definition sexual harassment . ;"[(""'s"", 'POS'), ('tough', 'JJ'), ('feel', 'NN'), ('good', 'JJ'), ('people', 'NNS'), ('still', 'RB'), ('needing', 'VBG'), ('ask', 'JJ'), ('definition', 'NN'), ('sexual', 'JJ'), ('harassment', 'NN'), ('.', '.')]";'s tough feel good peopl still need ask definit sexual harass .;'s tough feel good people still need ask definition sexual harassment .
2019-03-19 18:37:17;True;;"RT @SunflowerSoul71: Notice how Gillibrand said ""no matter where they are groped""   Well we know where that comes from.  That nutcase who s…";en;;'SunflowerSoul71';;;;;2012-10-01 23:08:09;sparriemcclary;Patricia McClary;Liberal, Animal Rights, Earth Rights, Equal Rights, #StillWithHer #MeToo #TheResistance #SheWon;27941;False;2969;3840;10;0;;40;False;False;False;english;"RT @SunflowerSoul71: Notice how Gillibrand said ""no matter where they are groped""   Well we know where that comes from.  That nutcase who s…";"  notice how gillibrand said ""no matter where they are groped""   well we know where that comes from.  that nutcase who s…";notice gillibrand said `` matter groped '' well know comes . nutcase s… ;[('notice', 'NN'), ('gillibrand', 'NN'), ('said', 'VBD'), ('``', '``'), ('matter', 'NN'), ('groped', 'VBD'), ('``', '``'), ('well', 'RB'), ('know', 'VB'), ('comes', 'VBZ'), ('.', '.'), ('nutcase', 'JJ'), ('s…', 'NN')];notic gillibrand said `` matter grope `` well know come . nutcas s…;notice gillibrand say `` matter grope `` well know come . nutcase s…
2019-03-19 18:37:15;True;;RT @NPR: A #NunsToo movement has emerged from #MeToo, as Roman Catholic nuns start speaking out about sexual abuse by priests. Cases of rap…;en;'NunsToo', 'MeToo';'NPR';;;;;2013-07-12 04:03:30;Karllaagarcia;Karla;19 taurus bunny instagram: @karllaagarcia;21438;False;669;627;920;0;https://t.co/ll8wTQUPMn;5;False;False;True;english;RT @NPR: A #NunsToo movement has emerged from #MeToo, as Roman Catholic nuns start speaking out about sexual abuse by priests. Cases of rap…;  a  movement has emerged from  as roman catholic nuns sta speaking out about sexual abuse by priests. cases of rap…;movement emerged roman catholic nuns sta speaking sexual abuse priests . cases rap… ;[('movement', 'NN'), ('emerged', 'VBD'), ('roman', 'JJ'), ('catholic', 'JJ'), ('nuns', 'NNS'), ('sta', 'VBP'), ('speaking', 'VBG'), ('sexual', 'JJ'), ('abuse', 'NN'), ('priests', 'NNS'), ('.', '.'), ('cases', 'NNS'), ('rap…', 'VBP')];movement emerg roman cathol nun sta speak sexual abus priest . case rap…;movement emerge roman catholic nun sta speak sexual abuse priest . case rap…
2019-03-19 18:37:14;False;@Renmauzuo @MarkRuffalo They won’t because the country is full of white racist men! It’s totally gross! #anyfemalepresidentwilldo #metoo #racistUSA #jussieisinnocent;;en;'anyfemalepresidentwilldo', 'metoo', 'racistUSA', 'jussieisinnocent';'Renmauzuo' 'MarkRuffalo';California, USA;;;;2019-03-18 15:25:18;TheSOCIALIST13;Brendan Bakewell 💙;pro immigration pro open borders its your body your choice #prochoice I don’t talk to racists bigots fascists homophobes transphobes please don’t ask my gender;188;False;29;53;0;0;https://t.co/ChZGHPh4jN;0;True;False;True;english;@Renmauzuo @MarkRuffalo They won’t because the country is full of white racist men! It’s totally gross! #anyfemalepresidentwilldo #metoo #racistUSA #jussieisinnocent;  they won’t because the country is full of white racist men! it’s totally gross!    ;’ country full white racist men ! ’ totally gross ! ;[('’', 'JJ'), ('country', 'NN'), ('full', 'JJ'), ('white', 'JJ'), ('racist', 'NN'), ('men', 'NNS'), ('!', '.'), ('’', 'NN'), ('totally', 'RB'), ('gross', 'JJ'), ('!', '.')];’ countri full white racist men ! ’ total gross !;’ country full white racist men ! ’ totally gross !
2019-03-19 18:37:09;False;@YourAnonCentral Didn't he go to Davos and then took as side trip to some eastern European country on the way there? #MeToo #ChildSexSlaves;;en;'MeToo', 'ChildSexSlaves';'YourAnonCentral';Atlanta;;;;2012-09-09 04:16:19;JenniferHouse15;Jenna House;"Physical Anthropologist by training. I make a living by reducing Credit Card debt for 15 yrs now. #RESIST also at; @abstractbanking";2443;False;626;3933;0;0;https://t.co/PfRo5f6rmE;10;False;False;True;english;@YourAnonCentral Didn't he go to Davos and then took as side trip to some eastern European country on the way there? #MeToo #ChildSexSlaves; didn't he go to davos and then took as side trip to some eastern european country on the way there?  ;n't go davos took side trip eastern european country way ? ;"[(""n't"", 'RB'), ('go', 'VB'), ('davos', 'JJ'), ('took', 'VBD'), ('side', 'NN'), ('trip', 'NN'), ('eastern', 'JJ'), ('european', 'JJ'), ('country', 'NN'), ('way', 'NN'), ('?', '.')]";n't go davo took side trip eastern european countri way ?;n't go davos take side trip eastern european country way ?
2019-03-19 18:37:06;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';Chicago, IL;;;;2012-03-19 19:11:45;Danielle_H21;Danielle;I tweet once every 6 months but they’re slightly funny so it’s worth the wait;7363;False;333;425;6992;0;;3;False;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .
2019-03-19 18:37:02;True;;"RT @FirstThemFirst: #FirstThem
@FirstThemFirst

""Why is it MY job 
    to go after WHITE 
     men?""

Tarana Burke

#MeToo Founder &amp; ""Chief…";en;'FirstThem', 'MeToo';'FirstThemFirst' 'FirstThemFirst';Dallas-Ft. Worth, TX;;;;2014-06-06 23:48:57;alreadynation;#Already Nation;GET YOUR $ BLACK MAN!;12652;False;853;935;48;0;https://t.co/V8FScuAhWm;22;False;False;False;english;"RT @FirstThemFirst: #FirstThem
@FirstThemFirst

""Why is it MY job 
    to go after WHITE 
     men?""

Tarana Burke

#MeToo Founder &amp; ""Chief…";"  irstthem
irstthemfirst

""why is it my job 
    to go after white 
     men?""

tarana burke

 founder &amp; ""chief…";"irstthem irstthemfirst '' job go white men ? '' tarana burke founder & amp ; `` chief… ";"[('irstthem', 'NN'), ('irstthemfirst', 'VBZ'), ('``', '``'), ('job', 'NN'), ('go', 'VB'), ('white', 'JJ'), ('men', 'NNS'), ('?', '.'), ('``', '``'), ('tarana', 'JJ'), ('burke', 'NN'), ('founder', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('``', '``'), ('chief…', 'NN')]";"irstthem irstthemfirst `` job go white men ? `` tarana burk founder & amp ; `` chief…";"irstthem irstthemfirst `` job go white men ? `` tarana burke founder & amp ; `` chief…"
2019-03-19 18:36:47;True;;"RT @jdesmondharris: You don't have to write ""in the era of #MeToo"" in every piece about women. I promise.";en;'MeToo';'jdesmondharris';;;;;2017-08-30 08:14:40;beyondantares;dumbass lesbian brain;julianna lynne / julie / 22 / nice jewish lesbian / she & they / autistic & adhd / infp / i love star trek a lot;28096;False;151;262;6992;0;https://t.co/MAjOfLM7PZ;0;True;False;True;english;"RT @jdesmondharris: You do not have to write ""in the era of #MeToo"" in every piece about women. I promise.";"  you do not have to write ""in the era of  in every piece about women. i promise.";write `` era every piece women . promise . ;[('write', 'VB'), ('``', '``'), ('era', 'NN'), ('every', 'DT'), ('piece', 'NN'), ('women', 'NNS'), ('.', '.'), ('promise', 'NN'), ('.', '.')];write `` era everi piec women . promis .;write `` era every piece woman . promise .
2019-03-19 18:36:47;True;;RT @k8bischHRLaw: By the age of 31, 50% of women will be harassed.  #workhuman #metoo;en;'workhuman', 'metoo';'k8bischHRLaw';;;;;2012-03-30 16:44:39;CreativeChaosHR;Creative Chaos HR;"This is a HR/business focused news feed. Conversations happen on my other Twitter account: @victorio_m

Enjoy!";12494;False;1924;1689;2;0;http://t.co/5Wn7gFKL2d;109;False;False;False;english;RT @k8bischHRLaw: By the age of 31, 50% of women will be harassed.  #workhuman #metoo;  by the age of 31, 50% of women will be harassed.   ;age 31 , 50 % women harassed . ;[('age', 'NN'), ('31', 'CD'), (',', ','), ('50', 'CD'), ('%', 'NN'), ('women', 'NNS'), ('harassed', 'VBD'), ('.', '.')];age 31 , 50 % women harass .;age 31 , 50 % woman harass .
2019-03-19 18:36:44;True;;RT @DineshDSouza: Another titan of the Hollywood left is caught in a #MeToo scandal. There is simply no moral basement for these creeps! ht…;en;'MeToo';'DineshDSouza';;;;;2017-01-17 20:26:30;WCarr1948;Walter Carr;;3400;False;193;146;435;0;;0;True;True;False;english;RT @DineshDSouza: Another titan of the Hollywood left is caught in a #MeToo scandal. There is simply no moral basement for these creeps! ht…;  another titan of the hollywood left is caught in a  scandal. there is simply no moral basement for these creeps! ht…;another titan hollywood left caught scandal . simply moral basement creeps ! ht… ;[('another', 'DT'), ('titan', 'NN'), ('hollywood', 'NN'), ('left', 'VBD'), ('caught', 'JJ'), ('scandal', 'NN'), ('.', '.'), ('simply', 'RB'), ('moral', 'JJ'), ('basement', 'NN'), ('creeps', 'NN'), ('!', '.'), ('ht…', 'NN')];anoth titan hollywood left caught scandal . simpli moral basement creep ! ht…;another titan hollywood leave caught scandal . simply moral basement creep ! ht…
