created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-03-22 18:37:40;True;;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;en;;'TomiLahren';;;;;2011-08-15 21:59:14;kingrobin73;Robin King;I love God and my family and friends. ❤;13781;False;201;1324;2823;0;;4;False;False;True;english;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;  we live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;live time disagreeing liberal bullying , calling conservative slut social justice victo… ;[('live', 'JJ'), ('time', 'NN'), ('disagreeing', 'VBG'), ('liberal', 'JJ'), ('bullying', 'NN'), (',', ','), ('calling', 'VBG'), ('conservative', 'JJ'), ('slut', 'NN'), ('social', 'JJ'), ('justice', 'NN'), ('victo…', 'NN')];live time disagre liber bulli , call conserv slut social justic victo…;live time disagree liberal bullying , call conservative slut social justice victo…
2019-03-22 18:37:13;True;;"RT @Desbishop55: “Black” ppl pay attention to the Austin shuffield situation. Watch how white people &amp; the media know how to sit back and j…";en;;'Desbishop55';Berkeley, CA • Phoenix, AZ;;;;2011-07-27 06:25:35;DebonairDerron;DB;Más Amor Por Favor |UC Berkeley ‘18 #LLBT;10710;False;947;342;1;0;https://t.co/qX5kCxo2AO;15;False;False;True;english;"RT @Desbishop55: “Black” ppl pay attention to the Austin shuffield situation. Watch how white people &amp; the media know how to sit back and j…";"  “black” ppl pay attention to the austin shuffield situation. watch how white people &amp; the media know how to sit back and j…";"“ black ” ppl pay attention austin shuffield situation . watch white people & amp ; media know sit back j… ";"[('“', 'JJ'), ('black', 'JJ'), ('”', 'NNP'), ('ppl', 'NN'), ('pay', 'NN'), ('attention', 'NN'), ('austin', 'IN'), ('shuffield', 'JJ'), ('situation', 'NN'), ('.', '.'), ('watch', 'VB'), ('white', 'JJ'), ('people', 'NNS'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('media', 'NNS'), ('know', 'VBP'), ('sit', 'VBP'), ('back', 'RP'), ('j…', 'NN')]";"“ black ” ppl pay attent austin shuffield situat . watch white peopl & amp ; media know sit back j…";"“ black ” ppl pay attention austin shuffield situation . watch white people & amp ; medium know sit back j…"
2019-03-22 18:37:00;True;;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;en;;'TomiLahren';Dallas, TX;;;;2017-06-30 01:38:21;AMonostra;Al Monostra;conservative God fearing American, proud supporter of our POTUS!!! #MAGA #Trump2020 #KAG;5861;False;531;659;2823;0;;0;True;False;False;english;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;  we live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;live time disagreeing liberal bullying , calling conservative slut social justice victo… ;[('live', 'JJ'), ('time', 'NN'), ('disagreeing', 'VBG'), ('liberal', 'JJ'), ('bullying', 'NN'), (',', ','), ('calling', 'VBG'), ('conservative', 'JJ'), ('slut', 'NN'), ('social', 'JJ'), ('justice', 'NN'), ('victo…', 'NN')];live time disagre liber bulli , call conserv slut social justic victo…;live time disagree liberal bullying , call conservative slut social justice victo…
2019-03-22 18:36:32;True;;"RT @tariqnasheed: Police gave this man weak charges for this vicious crime.
 Where is the #metoo crowd with all of their fake concern over…";en;'metoo';'tariqnasheed';Dreamville, NC;;;;2011-10-22 02:48:00;sapiosoul_;Dzyare ❤️;beauteous and cultivated 🖤📚 #FayState19 #RIHANNANAVY 👸🏾 #lovinglife #blackfilmdirector #directorintraining 📷: @sapiosoul_ it’s my soul that is beautiful.;42525;False;1638;1203;817;0;;7;False;False;True;english;"RT @tariqnasheed: Police gave this man weak charges for this vicious crime.
 Where is the #metoo crowd with all of their fake concern over…";"  police gave this man weak charges for this vicious crime.
 where is the  crowd with all of their fake concern over…";police gave man weak charges vicious crime . crowd fake concern over… ;[('police', 'NNS'), ('gave', 'VBD'), ('man', 'NN'), ('weak', 'JJ'), ('charges', 'NNS'), ('vicious', 'JJ'), ('crime', 'NN'), ('.', '.'), ('crowd', 'NNS'), ('fake', 'VBP'), ('concern', 'NN'), ('over…', 'NN')];polic gave man weak charg viciou crime . crowd fake concern over…;police give man weak charge vicious crime . crowd fake concern over…
2019-03-22 18:36:27;True;;RT @farrahsafiakhan: Rape crisis centres in Ontario, despite a huge increase in requests for service, are receiving a one time bump in fund…;en;;'farrahsafiakhan';Ontario Canada;;;;2011-04-28 02:13:36;RowaMohamed;Rowa Mohamed;Organizer and Equity Educator.;2149;False;1081;1388;257;0;https://t.co/1gOpKHu0Bn;10;False;False;False;english;RT @farrahsafiakhan: Rape crisis centres in Ontario, despite a huge increase in requests for service, are receiving a one time bump in fund…;  rape crisis centres in ontario, despite a huge increase in requests for service, are receiving a one time bump in fund…;rape crisis centres ontario , despite huge increase requests service , receiving one time bump fund… ;[('rape', 'NN'), ('crisis', 'NN'), ('centres', 'NNS'), ('ontario', 'VBP'), (',', ','), ('despite', 'IN'), ('huge', 'JJ'), ('increase', 'NN'), ('requests', 'NNS'), ('service', 'NN'), (',', ','), ('receiving', 'VBG'), ('one', 'CD'), ('time', 'NN'), ('bump', 'NN'), ('fund…', 'NN')];rape crisi centr ontario , despit huge increas request servic , receiv one time bump fund…;rape crisis centre ontario , despite huge increase request service , receive one time bump fund…
2019-03-22 18:36:27;False;"Carmen Maura, cansada del #MeToo: ""Se lo dedico a los hombres, hay que protegerlos"" https://t.co/1uxXpJslId vía @elmundoes";;es;'MeToo';'elmundoes';;;;;2013-03-10 17:06:13;marinita5p;Marinita Perez;;32142;False;144;29;0;0;;2;False;False;False;spanish;"Carmen Maura, cansada del #MeToo: ""Se lo dedico a los hombres, hay que protegerlos"" https://t.co/1uxXpJslId vía @elmundoes";"carmen maura, cansada del  ""se lo dedico a los hombres, hay que protegerlos""  vía ";carmen maura , cansada `` dedico hombres , protegerlos '' vía ;[('carmen', 'NNS'), ('maura', 'RBS'), (',', ','), ('cansada', 'VBP'), ('``', '``'), ('dedico', 'JJ'), ('hombres', 'NNS'), (',', ','), ('protegerlos', 'VBP'), ('``', '``'), ('vía', 'NN')];carmen maura , cansada `` dedico hombr , protegerlo `` vía;carmen maura , cansada `` dedico hombre , protegerlos `` vía
2019-03-22 18:36:26;True;;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;en;;'TomiLahren';;;;;2018-10-28 20:52:10;Jdsp10001;Jdsp1000;;5824;False;24;6;2823;0;;0;True;True;False;english;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;  we live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;live time disagreeing liberal bullying , calling conservative slut social justice victo… ;[('live', 'JJ'), ('time', 'NN'), ('disagreeing', 'VBG'), ('liberal', 'JJ'), ('bullying', 'NN'), (',', ','), ('calling', 'VBG'), ('conservative', 'JJ'), ('slut', 'NN'), ('social', 'JJ'), ('justice', 'NN'), ('victo…', 'NN')];live time disagre liber bulli , call conserv slut social justic victo…;live time disagree liberal bullying , call conservative slut social justice victo…
2019-03-22 18:36:05;True;;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;en;;'TomiLahren';;;;;2011-10-07 02:15:08;StratmanM;Michelle Stratman;;93;False;7;3;2823;0;;0;True;True;False;english;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;  we live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;live time disagreeing liberal bullying , calling conservative slut social justice victo… ;[('live', 'JJ'), ('time', 'NN'), ('disagreeing', 'VBG'), ('liberal', 'JJ'), ('bullying', 'NN'), (',', ','), ('calling', 'VBG'), ('conservative', 'JJ'), ('slut', 'NN'), ('social', 'JJ'), ('justice', 'NN'), ('victo…', 'NN')];live time disagre liber bulli , call conserv slut social justic victo…;live time disagree liberal bullying , call conservative slut social justice victo…
2019-03-22 18:35:56;False;#JoeBiden gets away with everything. #MeToo @DNC @DNCWomen https://t.co/UNInbF0BpX;;en;'JoeBiden', 'MeToo';'DNC' 'DNCWomen';wherever delicious food is!;;;;2015-07-24 03:53:39;jewelstweeeets;Jewels;"WanaBgolfer; coffeesnob;🍻🍷☕️greenT;⭐️family; PT;sports; ♊️ HealthWellness; travel;the🏖beach; 🐘conservative🇺🇸 libertarian✌🏼 independent politics ❤️CLE💙OH";5539;False;365;558;0;0;;8;True;False;True;english;#JoeBiden gets away with everything. #MeToo @DNC @DNCWomen https://t.co/UNInbF0BpX; gets away with everything.    ;gets away everything . ;[('gets', 'VBZ'), ('away', 'RB'), ('everything', 'NN'), ('.', '.')];get away everyth .;get away everything .
2019-03-22 18:35:47;True;;"RT @ihrb: Weekend reading 📒 to mark Anti-discrimination day 👉Anita Cheria discusses benefits &amp; flaws of #India's sexual harassment legislat…";en;'India';'ihrb';;;;;2011-04-16 18:24:51;aanch29;Aanchal Verma;;29882;False;234;608;2;0;;10;True;False;False;english;"RT @ihrb: Weekend reading 📒 to mark Anti-discrimination day 👉Anita Cheria discusses benefits &amp; flaws of #India's sexual harassment legislat…";"  weekend reading 📒 to mark anti-discrimination day 👉anita cheria discusses benefits &amp; flaws of  sexual harassment legislat…";"weekend reading 📒 mark anti-discrimination day 👉anita cheria discusses benefits & amp ; flaws sexual harassment legislat… ";"[('weekend', 'NN'), ('reading', 'VBG'), ('📒', 'JJ'), ('mark', 'NN'), ('anti-discrimination', 'NN'), ('day', 'NN'), ('👉anita', 'NNP'), ('cheria', 'NN'), ('discusses', 'VBZ'), ('benefits', 'NNS'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('flaws', 'NNS'), ('sexual', 'JJ'), ('harassment', 'NN'), ('legislat…', 'NN')]";"weekend read 📒 mark anti-discrimin day 👉anita cheria discuss benefit & amp ; flaw sexual harass legislat…";"weekend read 📒 mark anti-discrimination day 👉anita cheria discuss benefit & amp ; flaw sexual harassment legislat…"
