created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;name;profile_description;total_number_of_tweets;is_verified;followers_count;friends_count;retweets_count;favorite_count;url;listed_count;default_profile;default_profile_image;has_extended_profile;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-03-22 02:39:03;True;;RT @SheilaKatz1: My nearly four-year struggle to hold prominent philanthropist Michael Steinhardt accountable for his sexual harassment of…;en;;'SheilaKatz1';New York, NY;;;;2013-10-19 17:40:04;juliabhaber;🔥☎️CONGRESS (202) 224-3121;"I'M READY FOR SOME GODDAMN JUSTICE.

https://t.co/rod4ZP9s7c";153678;False;4753;5231;557;0;;17;False;False;False;english;RT @SheilaKatz1: My nearly four-year struggle to hold prominent philanthropist Michael Steinhardt accountable for his sexual harassment of…;  my nearly four-year struggle to hold prominent philanthropist michael steinhardt accountable for his sexual harassment of…;nearly four-year struggle hold prominent philanthropist michael steinhardt accountable sexual harassment of… ;[('nearly', 'RB'), ('four-year', 'JJ'), ('struggle', 'NN'), ('hold', 'NN'), ('prominent', 'JJ'), ('philanthropist', 'NN'), ('michael', 'NN'), ('steinhardt', 'VBP'), ('accountable', 'JJ'), ('sexual', 'JJ'), ('harassment', 'NN'), ('of…', 'NN')];nearli four-year struggl hold promin philanthropist michael steinhardt account sexual harass of…;nearly four-year struggle hold prominent philanthropist michael steinhardt accountable sexual harassment of…
2019-03-22 02:38:50;True;;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;en;;'TomiLahren';St. Paul, Missouri;;;;2010-03-29 01:43:51;JamieMo222;Jamie Morgan;Jesus Follower, Veteran, Libertarian, Constitution lover, #Blues #Cardinals;918;False;93;122;2823;0;;1;True;False;False;english;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;  we live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;live time disagreeing liberal bullying , calling conservative slut social justice victo… ;[('live', 'JJ'), ('time', 'NN'), ('disagreeing', 'VBG'), ('liberal', 'JJ'), ('bullying', 'NN'), (',', ','), ('calling', 'VBG'), ('conservative', 'JJ'), ('slut', 'NN'), ('social', 'JJ'), ('justice', 'NN'), ('victo…', 'NN')];live time disagre liber bulli , call conserv slut social justic victo…;live time disagree liberal bullying , call conservative slut social justice victo…
2019-03-22 02:38:38;True;;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;en;;'TomiLahren';Oregon, USA;;;;2016-10-15 18:35:57;Chelle_Shocker;Give 'Em Hell Chelle🌟🌟🌟;"I prefer dangerous freedom over peaceful slavery.
- Thomas Jefferson, letter to James Madison, January 30, 1787
Freedom is a right
  #NRA #Trump2020 #MAGA";35811;False;5272;5545;2823;0;https://t.co/B1PFxSBWDA;11;False;False;True;english;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;  we live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;live time disagreeing liberal bullying , calling conservative slut social justice victo… ;[('live', 'JJ'), ('time', 'NN'), ('disagreeing', 'VBG'), ('liberal', 'JJ'), ('bullying', 'NN'), (',', ','), ('calling', 'VBG'), ('conservative', 'JJ'), ('slut', 'NN'), ('social', 'JJ'), ('justice', 'NN'), ('victo…', 'NN')];live time disagre liber bulli , call conserv slut social justic victo…;live time disagree liberal bullying , call conservative slut social justice victo…
2019-03-22 02:38:35;True;;RT @jamilahking: If you, like me, are deeply skeptical of this Joe Biden-Stacey Abrams thing, consider that when @MarieClaire asked if Abra…;en;;'jamilahking' 'marieclaire';Atlanta, GA;;;;2012-05-14 20:00:38;ClarissaMBrooks;Clarissa Brooks;Black queer woman writing about a bunch of things. Movement Journalist|ONA HBCU Fellow Alum|Spelman18|@aucshutitdown l @knowyourix organizer (she/her);42325;False;20602;4567;212;0;https://t.co/41gv7prx77;188;False;False;True;english;RT @jamilahking: If you, like me, are deeply skeptical of this Joe Biden-Stacey Abrams thing, consider that when @MarieClaire asked if Abra…;  if you, like me, are deeply skeptical of this joe biden-stacey abrams thing, consider that when  asked if abra…;, like , deeply skeptical joe biden-stacey abrams thing , consider asked abra… ;[(',', ','), ('like', 'IN'), (',', ','), ('deeply', 'RB'), ('skeptical', 'JJ'), ('joe', 'NN'), ('biden-stacey', 'JJ'), ('abrams', 'JJ'), ('thing', 'NN'), (',', ','), ('consider', 'VB'), ('asked', 'VBD'), ('abra…', 'NN')];, like , deepli skeptic joe biden-stacey abram thing , consid ask abra…;, like , deeply skeptical joe biden-stacey abrams thing , consider ask abra…
2019-03-22 02:38:31;True;;"RT @tariqnasheed: Police gave this man weak charges for this vicious crime.
 Where is the #metoo crowd with all of their fake concern over…";en;'metoo';'tariqnasheed';;;;;2016-07-09 02:18:12;InBlackMecca;Błãçk Męççã;A.D.O.S | Anti-Intersectional | Anti-Immigration;9080;False;653;87;817;0;https://t.co/Ztj2tTgeRw;13;False;False;False;english;"RT @tariqnasheed: Police gave this man weak charges for this vicious crime.
 Where is the #metoo crowd with all of their fake concern over…";"  police gave this man weak charges for this vicious crime.
 where is the  crowd with all of their fake concern over…";police gave man weak charges vicious crime . crowd fake concern over… ;[('police', 'NNS'), ('gave', 'VBD'), ('man', 'NN'), ('weak', 'JJ'), ('charges', 'NNS'), ('vicious', 'JJ'), ('crime', 'NN'), ('.', '.'), ('crowd', 'NNS'), ('fake', 'VBP'), ('concern', 'NN'), ('over…', 'NN')];polic gave man weak charg viciou crime . crowd fake concern over…;police give man weak charge vicious crime . crowd fake concern over…
2019-03-22 02:38:08;False;"#I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

Teaching yoga itself is great karma yoga, because it reconnects people to the source.

#Quote 😀#Team_1W1Lツ👉Amit Ray https://t.co/uajW3kec0J";;en;'I_Have_a_Dream', 'MeToo', 'Freedom', 'Justice', 'Democracy', 'Quote', 'Team_1W1Lツ';nan;Near me ... most of the time ...;;;;2018-11-02 12:58:23;Paolo_Pap_1;Paolo;🖕🐸Ciao ... People ... 👉#I_Have_a_Dream😊#MeToo  😍#Freedom #Justice & #Democracy😍🤗#Quote ...😀#Team_1W1Lツ😀Thank you for visiting my World ...;114620;False;1366;1339;0;0;https://t.co/L0FNLpPEMd;3;True;False;True;english;"#I_Have_a_Dream😊#MeToo  😍
#Freedom #Justice &amp; #Democracy😍🤗

Teaching yoga itself is great karma yoga, because it reconnects people to the source.

#Quote 😀#Team_1W1Lツ👉Amit Ray https://t.co/uajW3kec0J";"  😍
  &amp; emocracy😍🤗

teaching yoga itself is great karma yoga, because it reconnects people to the source.

 😀 ray ";"😍 & amp ; emocracy😍🤗 teaching yoga great karma yoga , reconnects people source . 😀 ray ";"[('😍', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('emocracy😍🤗', 'CC'), ('teaching', 'VBG'), ('yoga', 'RB'), ('great', 'JJ'), ('karma', 'NN'), ('yoga', 'NN'), (',', ','), ('reconnects', 'VBZ'), ('people', 'NNS'), ('source', 'NN'), ('.', '.'), ('😀', 'NN'), ('ray', 'NN')]";"😍 & amp ; emocracy😍🤗 teach yoga great karma yoga , reconnect peopl sourc . 😀 ray";"😍 & amp ; emocracy😍🤗 teach yoga great karma yoga , reconnects people source . 😀 ray"
2019-03-22 02:38:06;True;;RT @kathkenny_: Uncovering the forgotten story of a 1970s royal commission that was like a #Metoo moment for Australians, only with a much…;en;'Metoo';'kathkenny_';Randwick, Sydney;;;;2010-10-17 09:35:35;newsouthbook;NewSouth Books;Representing the best of independent publishing from Australia & overseas. ABIA Small Publisher of the Year 2016 & 2017. Blog: https://t.co/dgnYkgJwSE;4995;False;3601;2320;9;0;http://www.newsouthbooks.com.au;103;False;False;False;english;RT @kathkenny_: Uncovering the forgotten story of a 1970s royal commission that was like a #Metoo moment for Australians, only with a much…;  uncovering the forgotten story of a 1970s royal commission that was like a  moment for australians, only with a much…;uncovering forgotten story 1970s royal commission like moment australians , much… ;[('uncovering', 'VBG'), ('forgotten', 'JJ'), ('story', 'NN'), ('1970s', 'CD'), ('royal', 'JJ'), ('commission', 'NN'), ('like', 'IN'), ('moment', 'NN'), ('australians', 'NNS'), (',', ','), ('much…', 'NN')];uncov forgotten stori 1970 royal commiss like moment australian , much…;uncover forgotten story 1970s royal commission like moment australian , much…
2019-03-22 02:38:06;True;;RT @iansmadrig: Now that billionaire child sex trafficker Jeffrey Epstein is back in the news, it seems like a good time to take a closer l…;en;;'iansmadrig';Blue Dot in Sea of Red;;;;2009-05-10 17:05:55;Kankaym;KanCan;Psychotherapist, animal❤️, liberal, No Trump! #Resist#Resistance #FBR;60884;False;8036;8307;5634;0;;9;True;False;False;english;RT @iansmadrig: Now that billionaire child sex trafficker Jeffrey Epstein is back in the news, it seems like a good time to take a closer l…;  now that billionaire child sex trafficker jeffrey epstein is back in the news, it seems like a good time to take a closer l…;billionaire child sex trafficker jeffrey epstein back news , seems like good time take closer l… ;[('billionaire', 'NN'), ('child', 'NN'), ('sex', 'NN'), ('trafficker', 'NN'), ('jeffrey', 'NN'), ('epstein', 'VBP'), ('back', 'RB'), ('news', 'NN'), (',', ','), ('seems', 'VBZ'), ('like', 'IN'), ('good', 'JJ'), ('time', 'NN'), ('take', 'VB'), ('closer', 'JJR'), ('l…', 'NN')];billionair child sex traffick jeffrey epstein back news , seem like good time take closer l…;billionaire child sex trafficker jeffrey epstein back news , seem like good time take close l…
2019-03-22 02:37:36;False;ATTENTION KODAK BLACK! IN THE ERA OF THE #METOO #YOUTOO #HETOO #SHETOO #EVERYBODYTOO MOVEMENT! YOU DON'T PLAY AROUND WITH DISRESPECTFUL, SEXUALLY EXPLICIT COMMENTS TO WOMEN WHO DIDN'T ASK FOR THEM! https://t.co/yek2DRWI1L;;en;'METOO', 'YOUTOO', 'HETOO', 'SHETOO', 'EVERYBODYTOO';nan;Georgia;;;;2009-01-31 21:56:57;jamesisajeweler;James Pitts;I'm a personal jewelry designer, jewelry broker, and jewelry consultant in Atlanta, Ga. Contact me at 404-447-5459 Anytime you'd like!;7463;False;292;207;0;0;http://t.co/9XgPJDmfvB;6;False;False;False;english;ATTENTION KODAK BLACK! IN THE ERA OF THE #METOO #YOUTOO #HETOO #SHETOO #EVERYBODYTOO MOVEMENT! YOU DON'T PLAY AROUND WITH DISRESPECTFUL, SEXUALLY EXPLICIT COMMENTS TO WOMEN WHO DIDN'T ASK FOR THEM! https://t.co/yek2DRWI1L;attention kodak black! in the era of the      movement! you don't play around with disrespectful, sexually explicit comments to women who didn't ask for them! ;attention kodak black ! era movement ! n't play around disrespectful , sexually explicit comments women n't ask ! ;"[('attention', 'NN'), ('kodak', 'VBZ'), ('black', 'JJ'), ('!', '.'), ('era', 'NN'), ('movement', 'NN'), ('!', '.'), (""n't"", 'RB'), ('play', 'VB'), ('around', 'RB'), ('disrespectful', 'JJ'), (',', ','), ('sexually', 'RB'), ('explicit', 'JJ'), ('comments', 'NNS'), ('women', 'NNS'), (""n't"", 'RB'), ('ask', 'VB'), ('!', '.')]";attent kodak black ! era movement ! n't play around disrespect , sexual explicit comment women n't ask !;attention kodak black ! era movement ! n't play around disrespectful , sexually explicit comment woman n't ask !
2019-03-22 02:37:21;True;;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;en;;'TomiLahren';Spring, TX;;;;2016-12-12 13:44:36;RangoWillie;Duane J. Trump Esquire;"Do not California my Texas! Ditched the #dems when they abandoned logic. God bless the USA! What is a ""coup d'état""? God Bless DONALD J. TRUMP🇺🇸";9669;False;7598;8051;2823;0;;1;False;False;True;english;RT @TomiLahren: We live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;  we live in a time where disagreeing with a liberal is bullying, but calling a conservative a slut is a social justice victo…;live time disagreeing liberal bullying , calling conservative slut social justice victo… ;[('live', 'JJ'), ('time', 'NN'), ('disagreeing', 'VBG'), ('liberal', 'JJ'), ('bullying', 'NN'), (',', ','), ('calling', 'VBG'), ('conservative', 'JJ'), ('slut', 'NN'), ('social', 'JJ'), ('justice', 'NN'), ('victo…', 'NN')];live time disagre liber bulli , call conserv slut social justic victo…;live time disagree liberal bullying , call conservative slut social justice victo…
